userid,1,2,3,4,5,target
D-2022_U43,,"""Fourier coefficients can now be obtained in complex form.""",,,"""It was relatively easy to understand because it was the content I had taken since my second year.""",1
D-2022_U45,"""Fourier Series Representation of Periodic Signals""",,,"""It's like writing class notes by hand.
I'm writing in a handwritten notebook on the ipad, is that okay? ""","""Sharing expression variants was useful
I want to calculate it myself and fix it.""",1
D-2022_U47,"""Methods of expressing waves by superposition of trigonometric and exponential functions""",,,,"""I was able to review the Fourier expansion that I dealt with in mathematics before.""",1
D-2022_U51,,,"""I still don't fully understand why the Fourier coefficients are represented by the formulas I just learned.""",,"""In today's class, the professor was actually proving the equation, and I wish I could have moved my hands instead of just looking at it.""",1
D-2022_U54,"""I learned Fourier series once before, but I forgot.""",,,,,1
D-2022_U55,"""A periodic signal can be approximated by a series by superposition of trigonometric functions. By handling complex numbers, it can be extended to complex Fourier series, which is easy to calculate.""","""I understood the content perfectly and was able to tackle the task.""",,,,1
D-2022_U56,,"""The meaning of Fourier series, how to find Fourier series.""",,,"""I had learned about Fourier series in other classes, so I was able to review it.""",1
D-2022_U57,"""I learned about Fourier series of periodic signals.""","""It turns out that all signals can be represented by a composition of sine waves. Also, using complex Fourier series makes the representation simpler. However, it is a bit cumbersome to do the calculation by hand.""",,,"""Continuing from last time, I was able to listen to the things that bothered me and important things during the class while taking notes. It's been a long time since I've calculated Fourier series, so I was able to remember them.""",1
D-2022_U58,"""Fourier Series Representation of Periodic Signals, Complex Fourier Series Representation and Spectrum""","""I learned how to represent periodic signals using Fourier series and complex Fourier series.""",,"""Nothing in particular""","""The Fourier series you learned in this class is very important, so I want you to understand it properly.""",1
D-2022_U60,"""Description of Fourier Series""","""I was able to review Fourier series.""","""I didn't really understand the meaning of the spectrum.""",,,1
D-2022_U61,"""I learned how to use Fourier series and complex Fourier series, and it became a concrete method for signal processing.""",,"""Complex Fourier series still didn't solve smoothly.""",,"""I want to be prepared to handle both Fourier series and complex Fourier series patterns.""",1
D-2022_U62,,"""How are Fourier series and complex Fourier series derived?""","""I understand how to find it, but I'm not good at calculations.
""",,,1
D-2022_U65,"""Understanding and Exercise of Fourier Series""","""I was able to answer the exercise using the formula""",,,,0
D-2022_U66,,,,,"""I learned about Fourier series in other classes, but there were some things I didn't remember, so I'm glad I was able to remember them.""",-1
D-2022_U67,"""Fourier transform can express complex sinusoidal amplitude contained in non-periodic signals""","""Expression of non-periodic signals by Fourier transform""",,,"""Fourier transform is difficult even though I learned it in other classes.""",0
D-2022_U68,,"""I understood that Fourier series expansion can be used for signal waveforms.
The reason why complex Fourier series is used in complex expression is because differentiation of exponential functions is faster than differentiation of trigonometric functions. """,,,,1
D-2022_U69,,"""How to find Fourier series and complex Fourier series""","""Fourier series and complex Fourier series were obtained with the same wave, but the values ​​did not match""","""I calculated the Fourier series in Exercises 2-3 to 2-5, but the values ​​of the complex Fourier series are all half the values ​​of the Fourier series.""","""I submitted the assignment at the last minute""",1
D-2022_U7,"""Fourier Series Representation of Periodic Signals""","""I was able to understand the meaning of the Fourier series.""","""I didn't know how to use calculations, formulas, etc.""",,"""I thought that the content was finally getting difficult.""",1
D-2022_U72,,,"""How to use spectrum""",,"""The explanation of Fourier series was concise and easy to understand""",1
D-2022_U73,,"""The signal should be expressed as an expression using the Fourier transform
Structure of the Fourier Transform""",,,,-2
D-2022_U74,,"""It reminded me a little of the Fourier series""",,,,1
D-2022_U77,,,"""I think I understand how to find Fourier coefficients, but I tend to get stuck in calculations.""",,"""It was roughly what I did in the first half of my second year, but there are many things I forgot, so I want to review it.""",1
D-2022_U8,,,"""I didn't quite understand the complex Fourier series.""",,,1
D-2022_U80,,,,,"""Okay""",0
D-2022_U81,,,,,"""I forgot how to find the Fourier series, which I did before, so I thought I'd like to study it again.""",-2
